platform_id,video_id,watch_count,total_time_watched,price_per_watch
160,824,1996,101796,0.22
38,1680,727986,37127286,0.3
27,1910,333618,9674922,0.47
58,248,552639,18789726,0.5
117,1164,694556,27087684,0.49
51,1453,876100,50813800,0.33
4,1857,964766,7718128,0.45
115,1742,752265,39870045,0.48
158,1178,1501,70547,0.21
156,406,486692,21414448,0.28
162,332,1500,33000,0.25
162,1350,1502,9012,0.47
26,1088,411180,9457140,0.1
37,353,145985,4233565,0.38
162,1003,1500,36000,0.39
111,734,95021,3515777,0.34
47,1955,547006,9299102,0.28
160,1875,2001,42021,0.47
35,1909,4316,176956,0.32
158,1315,1499,26982,0.31
159,496,1512,78624,0.48
144,698,894513,20573799,0.28
145,390,612102,3672612,0.37
152,611,638877,14055294,0.33
160,633,1999,117941,0.37
43,1025,819379,26220128,0.11
12,475,403260,14517360,0.3
101,1430,695367,12516606,0.41
9,247,235242,11762100,0.44
104,1722,812803,4064015,0.28
56,835,245401,1963208,0.39
98,1921,394875,15005250,0.16
151,417,393259,3146072,0.34
91,878,436559,15279565,0.23
122,1015,516131,20129109,0.38
97,1882,810720,24321600,0.16
52,1779,631337,29041502,0.2
57,1377,267341,16040460,0.47
158,1332,1504,16544,0.27
133,679,985460,39418400,0.38
96,501,631124,18933720,0.47
158,314,1498,56924,0.4
94,259,455302,10016644,0.37
161,701,1504,55648,0.16
160,337,2000,26000,0.46
158,1817,1500,37500,0.26
79,50,840355,9243905,0.2
160,1211,1999,99950,0.33
116,989,921985,10141835,0.14
37,1126,646518,9051252,0.49
160,1502,2001,10005,0.41
160,1492,1996,35928,0.49
65,1268,213425,5335625,0.11
23,561,858116,45480148,0.17
141,455,642518,27628274,0.32
141,1136,946149,21761427,0.48
65,766,440711,11899197,0.24
159,1088,1507,34661,0.2
6,1919,63737,2804428,0.11
151,1290,694442,35416542,0.34
138,1168,39422,2286476,0.21
47,533,226555,5210765,0.47
15,828,853621,22194146,0.21
98,557,655749,17705223,0.49
160,1020,2008,88352,0.12
46,603,827702,23175656,0.41
5,569,191754,5560866,0.23
154,262,779988,20279688,0.39
158,1722,1499,7495,0.1
158,1091,1505,16555,0.24
90,729,418099,6689584,0.45
84,736,712170,17092080,0.38
158,1278,1498,38948,0.21
91,2,694125,19435500,0.45
6,452,559028,7826392,0.17
161,590,1504,45120,0.19
162,330,1498,17976,0.21
159,1002,1513,9078,0.5
57,1996,765937,45190283,0.25
10,958,930395,26051060,0.42
159,1305,1510,21140,0.36
107,595,234324,14059440,0.31
160,1946,1995,65835,0.38
115,23,265507,1327535,0.35
70,309,752182,20308914,0.2
159,1664,1509,36216,0.4
69,1466,329180,4937700,0.4
158,1816,1497,71856,0.45
35,1322,204417,10220850,0.39
159,875,1512,52920,0.44
159,1527,1509,18108,0.14
76,1625,721303,23802999,0.29
160,1599,1996,13972,0.4
153,1293,900537,36922017,0.45
120,315,820117,4920702,0.35
121,35,507512,10150240,0.1
16,107,277635,5830335,0.25
158,1954,1498,7490,0.41
160,1112,1997,47928,0.24
87,16,365788,8047336,0.14
158,1500,1498,46438,0.46
73,1443,801416,40070800,0.43
159,1905,1511,13599,0.46
61,82,482098,12052450,0.25
159,930,1511,12088,0.13
29,1975,255889,2047112,0.1
158,1057,1502,12016,0.36
161,1929,1495,43355,0.44
72,851,196891,6497403,0.14
146,56,158116,6166524,0.49
4,1592,146314,1755768,0.17
116,817,169186,5752324,0.28
40,1487,838843,35231406,0.16
160,1304,2001,36018,0.26
159,138,1515,68175,0.16
160,575,2001,56028,0.17
159,1647,1514,60560,0.46
161,482,1501,63042,0.22
162,79,1497,64371,0.5
88,249,103129,1340677,0.44
160,834,1999,51974,0.23
160,1323,2000,48000,0.49
159,656,1510,75500,0.3
160,532,2003,68102,0.35
101,1596,962698,34657128,0.4
26,209,814727,8147270,0.2
27,1674,899622,14393952,0.24
116,1023,702613,25996681,0.44
140,236,123955,1363505,0.14
159,1293,1509,61869,0.19
45,1446,721516,26696092,0.3
159,1032,1504,52640,0.44
12,200,27948,754596,0.23
159,1893,1513,63546,0.29
129,576,323416,7438568,0.25
159,1925,1503,24048,0.47
80,1068,605065,13311430,0.14
114,1838,288506,2019542,0.16
108,246,685072,13016368,0.15
22,1372,535165,25152755,0.16
159,519,1509,43761,0.27
76,691,179898,7195920,0.3
125,1081,568699,26728853,0.2
158,605,1504,69184,0.27
129,1675,1573,42471,0.47
33,1540,10191,122292,0.18
59,108,729365,21151585,0.22
158,307,1499,7495,0.14
158,958,1503,42084,0.18
78,67,600406,18012180,0.27
72,266,347119,10413570,0.38
24,1868,428709,19291905,0.47
51,61,202285,6068550,0.14
43,545,54097,1027843,0.16
158,1684,1502,21028,0.14
162,1101,1499,86942,0.32
162,1998,1502,46562,0.44
109,1195,653821,24191377,0.46
95,518,484861,9212359,0.4
134,976,171109,2395526,0.48
43,1979,695194,38235670,0.24
101,554,961086,30754752,0.31
23,1660,595440,25603920,0.39
152,930,252564,2020512,0.21
37,1433,879966,13199490,0.34
158,1014,1501,63042,0.18
162,1594,1502,79606,0.44
160,1855,1998,51948,0.33
161,962,1499,44970,0.29
85,230,356037,10325073,0.2
140,1715,918566,55113960,0.21
106,961,774432,21684096,0.12
134,119,209126,5019024,0.4
162,1051,1501,61541,0.16
161,56,1507,58773,0.27
67,1870,822260,15622940,0.12
110,1596,899279,32374044,0.49
161,1961,1506,64758,0.16
133,398,895136,5370816,0.44
100,1060,964117,18318223,0.23
160,547,2003,14021,0.23
144,91,368758,3687580,0.15
26,505,322542,12901680,0.45
17,1476,863146,25031234,0.42
40,139,653273,20904736,0.33
162,1177,1498,77896,0.1
6,469,736092,8833104,0.15
38,1348,946338,23658450,0.33
95,1018,526855,23708475,0.11
161,392,1503,7515,0.33
159,1863,1504,82720,0.11
146,790,279964,1399820,0.3
47,1678,358760,11839080,0.44
162,251,1503,37575,0.2
90,1500,389842,12085102,0.39
158,1196,1503,24048,0.33
36,558,478069,3346483,0.26
161,936,1504,78208,0.38
141,1283,170835,2733360,0.11
46,859,372151,5582265,0.14
21,628,592919,6522109,0.17
120,1282,601955,9029325,0.12
106,1527,223408,2680896,0.15
139,872,450020,23851060,0.47
149,842,283007,16414406,0.12
148,1187,731779,9513127,0.3
160,541,2001,120060,0.22
161,1714,1502,22530,0.3
159,897,1512,65016,0.28
27,822,147722,1181776,0.2
55,570,485132,9702640,0.13
88,1114,132644,2254948,0.47
78,563,765060,43608420,0.37
156,188,722534,33236564,0.48
159,1563,1515,89385,0.44
149,1221,244004,4636076,0.16
85,771,383805,6908490,0.2
33,241,784386,19609650,0.29
87,371,107207,2894589,0.45
60,525,988530,42506790,0.27
160,213,1998,35964,0.1
87,13,240812,10354916,0.3
141,1285,928821,23220525,0.35
162,1843,1503,39078,0.23
8,635,45948,2573088,0.44
124,1652,549813,13745325,0.33
158,334,1500,78000,0.47
121,1403,395306,7115508,0.41
33,1645,428740,11147240,0.36
161,1458,1498,83888,0.44
68,50,439164,4830804,0.28
159,42,1510,37750,0.47
162,1108,1494,88146,0.5
31,443,95943,3837720,0.29
1,1820,37117,927925,0.42
84,1725,574612,23559092,0.24
160,1710,1997,33949,0.27
67,1459,208109,7075706,0.14
86,678,551072,14327872,0.15
101,549,708441,4250646,0.1
160,1323,2002,48048,0.33
161,817,1499,50966,0.34
159,991,1503,70641,0.33
76,686,88658,5319480,0.48
159,1806,1510,49830,0.34
161,1460,1505,42140,0.37
33,684,567431,17590361,0.17
130,73,978985,46991280,0.27
159,1096,1514,90840,0.32
62,777,579790,32468240,0.11
62,935,721564,10823460,0.19
159,1074,1510,64930,0.34
4,1345,538572,19388592,0.14
92,427,473573,13260044,0.13
162,544,1500,24000,0.25
39,1435,334160,3341600,0.19
159,486,1506,46686,0.44
4,846,601918,27086310,0.42
158,916,1497,58383,0.43
13,815,932547,12123111,0.31
56,456,848023,22048598,0.49
61,597,334750,4351750,0.49
144,1066,855249,36775707,0.38
160,1976,1999,35982,0.48
46,1530,230224,9899632,0.16
90,1006,344447,6200046,0.3
158,210,1502,7510,0.2
159,1575,1506,16566,0.36
128,886,590500,12991000,0.47
161,1717,1499,74950,0.21
121,834,16112,418912,0.42
25,203,406095,5279235,0.27
53,1891,804282,23324178,0.17
40,1762,735023,21315667,0.38
132,539,901777,25249756,0.29
159,1073,1507,10549,0.26
141,1604,578018,4624144,0.2
142,1466,22036,330540,0.28
12,775,608712,30435600,0.15
118,20,812030,34917290,0.15
160,924,2001,52026,0.29
153,1427,705329,16927896,0.42
133,920,361438,10481702,0.26
81,1047,876941,26308230,0.16
162,478,1496,53856,0.37
158,1813,1502,43558,0.21
162,930,1499,11992,0.48
43,1012,992084,42659612,0.31
30,1881,67254,2891922,0.31
44,1164,750478,29268642,0.21
16,1499,923128,24001328,0.18
149,1275,676472,30441240,0.16
110,562,927665,24119290,0.48
159,876,1513,40851,0.22
2,1632,474314,9960594,0.18
94,139,17759,568288,0.34
58,1378,473922,11848050,0.37
162,1518,1504,55648,0.17
83,1889,925565,12032345,0.13
49,1472,672933,18842124,0.16
93,1577,410660,17247720,0.25
135,1332,516955,5686505,0.15
101,233,781492,14848348,0.38
131,617,113696,3979360,0.28
147,1125,833846,48363068,0.21
115,1321,573660,16062480,0.23
100,1864,444081,20427726,0.42
158,1486,1503,57114,0.25
79,329,508481,16779873,0.2
36,151,7705,246560,0.15
8,1625,549651,18138483,0.47
159,119,1509,36216,0.28
158,150,1495,37375,0.14
161,1148,1500,90000,0.17
88,716,645879,18084612,0.17
97,725,205227,10877031,0.36
35,817,451951,15366334,0.35
139,20,392475,16876425,0.28
54,1295,500337,28519209,0.32
50,8,419850,20152800,0.26
33,1905,848664,7637976,0.26
28,812,235730,9664930,0.5
106,155,199222,6972770,0.18
140,778,316182,3478002,0.16
159,955,1511,81594,0.1
77,417,794492,6355936,0.29
16,1200,678361,38666577,0.25
162,618,1501,24016,0.45
4,1784,179357,6098138,0.48
105,1666,147979,8730761,0.37
161,1911,1499,23984,0.27
34,1320,141599,4814366,0.19
2,853,82529,1072877,0.44
66,781,105465,3480345,0.42
159,1124,1510,58890,0.36
160,1668,2004,84168,0.44
125,419,11387,466867,0.44
162,253,1499,73451,0.31
160,535,1998,17982,0.17
68,609,418970,21367470,0.13
92,1019,1352,6760,0.46
72,370,262731,12348357,0.3
17,1383,878412,24595536,0.41
23,272,587223,15267798,0.11
73,378,961585,17308530,0.3
46,919,438125,22782500,0.18
25,1948,16335,588060,0.18
162,637,1501,40527,0.38
145,1117,449639,22481950,0.37
158,511,1500,31500,0.43
59,1106,792359,43579745,0.49
93,358,233239,1865912,0.43
160,1970,2001,34017,0.3
62,1231,731771,5122397,0.43
161,19,1503,12024,0.41
106,983,820308,22968624,0.34
35,1393,580151,33648758,0.22
115,1993,954073,24805898,0.16
23,1454,353602,9900856,0.13
43,904,422166,24907794,0.25
162,1780,1502,72096,0.18
158,385,1496,38896,0.49
159,1752,1506,27108,0.2
7,841,233125,4429375,0.34
22,1843,297781,7742306,0.19
17,1370,767149,17644427,0.11
160,227,2004,58116,0.35
86,273,756924,15895404,0.37
47,1469,181410,3809610,0.24
37,1139,284856,7121400,0.28
162,944,1495,17940,0.43
160,617,2001,70035,0.5
42,166,919129,24816483,0.46
158,1381,1504,82720,0.3
65,658,573727,4016089,0.15
98,141,952712,11432544,0.3
6,1914,161752,7925848,0.4
159,601,1508,25636,0.21
98,661,355661,9247186,0.35
154,1238,479110,2874660,0.47
47,1905,649077,5841693,0.49
21,118,694527,18057702,0.5
23,1779,583333,26833318,0.43
42,773,160040,4481120,0.15
53,1900,433518,2601108,0.36
125,1686,792772,21404844,0.4
73,76,741760,21511040,0.32
158,350,1493,80622,0.25
155,1384,505402,14656658,0.22
38,468,577501,19057533,0.12
28,295,224958,6298824,0.12
65,1762,112103,3250987,0.29
92,915,845563,24521327,0.24
48,285,101810,4886880,0.4
158,835,1502,12016,0.15
99,862,900003,15300051,0.26
66,1140,752021,19552546,0.35
67,1239,373517,1867585,0.15
162,1796,1498,34454,0.48
161,586,1497,70359,0.12
159,378,1509,27162,0.22
95,1761,608615,9129225,0.39
73,1865,644945,6449450,0.16
27,1369,592690,23707600,0.45
75,319,871080,13937280,0.36
16,1500,122563,3799453,0.11
159,263,1507,79871,0.35
46,1750,43540,391860,0.21
113,1325,461911,7390576,0.44
88,952,500765,13520655,0.29
158,660,1499,50966,0.17
159,976,1511,21154,0.27
115,101,171845,10138855,0.13
18,527,24624,196992,0.37
81,1526,44040,2378160,0.21
114,978,579306,16799874,0.19
5,1777,293007,2051049,0.16
22,278,317014,3487154,0.33
9,1321,472060,13217680,0.33
161,549,1500,9000,0.32
162,1595,1502,72096,0.24
29,1343,676803,15566469,0.39
64,747,947281,56836860,0.11
158,661,1502,39052,0.42
61,1511,3771,154611,0.43
149,947,152389,2133446,0.43
162,832,1503,42084,0.37
162,1448,1500,16500,0.17
16,744,604595,14510280,0.14
108,1740,827086,32256354,0.43
0,1150,111963,3246927,0.28
162,794,1495,38870,0.38
159,1381,1511,83105,0.21
162,82,1503,37575,0.13
63,1167,834413,26701216,0.21
77,1270,154969,4339132,0.14
50,947,992466,13894524,0.36
159,1562,1513,40851,0.38
107,1261,724648,41304936,0.16
91,111,266929,1868503,0.27
138,1842,665275,5987475,0.35
160,429,1999,11994,0.44
121,1087,155023,7441104,0.12
160,1667,2001,86043,0.28
50,328,15212,395512,0.36
41,1544,685641,5485128,0.49
146,449,208246,8538086,0.37
76,1539,835920,21733920,0.43
160,564,1997,53919,0.1
158,132,1500,15000,0.3
90,1824,343613,4810582,0.24
160,1877,1997,119820,0.46
159,504,1508,43732,0.21
162,948,1498,80892,0.48
162,1063,1502,76602,0.43
159,513,1507,24112,0.17
28,1630,853179,25595370,0.12
80,1459,266245,9052330,0.49
106,444,817376,34329792,0.5
158,1346,1500,66000,0.36
162,227,1502,43558,0.18
114,1593,501935,29112230,0.47
91,1982,792189,14259402,0.45
162,580,1505,60200,0.26
158,1582,1503,69138,0.22
160,1343,1997,45931,0.42
161,1346,1497,65868,0.19
11,591,978530,21527660,0.17
17,630,325748,15310156,0.13
161,558,1498,10486,0.25
152,1163,928574,12071462,0.47
32,325,156269,1562690,0.3
79,1015,281755,10988445,0.11
103,1897,142465,7408180,0.31
161,1046,1504,16544,0.47
159,1634,1514,51476,0.41
16,1211,504816,25240800,0.4
159,680,1510,25670,0.25
28,876,821784,22188168,0.3
93,1855,147740,3841240,0.49
142,881,144271,4760943,0.31
28,1838,973693,6815851,0.48
65,4,929850,18597000,0.2
88,1407,391796,4701552,0.13
66,1663,621013,30429637,0.27
24,483,218584,6557520,0.14
53,1655,429102,17164080,0.19
67,1591,806210,34667030,0.17
159,917,1504,31584,0.12
154,988,563843,4510744,0.27
22,180,879344,10552128,0.3
141,1986,982265,8840385,0.4
141,1914,823545,40353705,0.32
158,1916,1502,15020,0.3
141,1055,532238,7451332,0.36
161,1331,1496,76296,0.28
67,216,325377,3904524,0.42
162,1018,1503,67635,0.16
162,670,1500,36000,0.31
11,1063,118248,6030648,0.49
70,1763,128380,898660,0.36
160,227,1997,57913,0.24
6,247,769089,38454450,0.15
55,1095,150193,8711194,0.37
51,1996,269725,15913775,0.36
108,11,824883,20622075,0.21
48,193,174730,4542980,0.27
44,1718,198978,1193868,0.32
160,451,1998,53946,0.13
45,606,472573,2835438,0.11
158,972,1501,21014,0.14
159,75,1510,37750,0.33
8,881,515008,16995264,0.44
160,349,1996,65868,0.15
79,1991,523586,15707580,0.15
8,808,200455,2205005,0.17
27,588,276159,6351657,0.26
70,1081,923475,43403325,0.11
158,1598,1505,54180,0.24
160,1779,2000,92000,0.31
89,1535,777052,14763988,0.31
127,843,388753,10885084,0.46
148,281,729332,43759920,0.14
160,449,1999,81959,0.17
141,1577,230990,9701580,0.24
161,1971,1500,37500,0.19
158,668,1499,80946,0.12
162,308,1498,40446,0.36
104,1957,929120,42739520,0.34
161,1079,1497,13473,0.18
114,1136,113799,2617377,0.42
8,1676,241932,2661252,0.15
47,1663,395939,19401011,0.16
9,508,886447,35457880,0.39
162,98,1502,22530,0.16
6,567,52977,3019689,0.11
63,1128,97004,1358056,0.21
159,1655,1512,60480,0.4
160,1731,1992,61752,0.24
160,1617,2003,52078,0.24
159,1914,1508,73892,0.44
107,519,143666,4166314,0.36
96,44,498083,2490415,0.19
14,1531,852444,51146640,0.14
158,774,1502,39052,0.33
69,1949,776280,5433960,0.12
73,318,627184,14425232,0.14
162,1373,1501,54036,0.5
32,643,513774,25174926,0.37
153,1532,795010,14310180,0.46
81,844,403052,11285456,0.33
53,958,544607,15248996,0.32
160,489,1996,15968,0.24
141,1032,997888,34926080,0.41
159,204,1505,69230,0.33
40,932,282477,3389724,0.25
78,1226,565584,30541536,0.4
159,869,1507,12056,0.48
61,144,168184,9250120,0.45
130,1456,782928,26619552,0.26
161,1850,1500,22500,0.31
8,1981,211022,4853506,0.13
127,760,871914,46211442,0.2
26,1840,829748,24062692,0.36
159,1387,1510,42280,0.15
114,301,535313,25695024,0.11
32,84,26179,785370,0.3
84,1363,538703,11312763,0.49
112,1839,974252,43841340,0.31
161,885,1501,57038,0.25
71,1507,254450,12213600,0.43
159,122,1509,81486,0.24
146,1972,6757,283794,0.19
162,1287,1501,33022,0.41
125,569,222319,6447251,0.31
148,724,378311,22320349,0.39
161,250,1500,21000,0.15
14,1184,704066,20417914,0.3
19,427,60029,1680812,0.29
91,1707,700198,7702178,0.36
137,842,707615,41041670,0.28
158,436,1502,9012,0.29
111,636,663052,36467860,0.18
43,1871,192661,11174338,0.12
61,812,295042,12096722,0.18
119,958,935551,26195428,0.18
110,1352,229505,6885150,0.34
159,1838,1508,10556,0.43
3,1205,632748,10756716,0.25
148,64,987099,16780683,0.14
162,1700,1501,25517,0.5
105,1324,764334,19108350,0.16
158,540,1499,88441,0.35
21,1138,37124,1373588,0.15
151,346,761610,35795670,0.12
103,1590,171994,4815832,0.26
8,192,214730,8589200,0.34
122,1554,308478,12339120,0.43
159,1614,1507,60280,0.31
144,1302,907109,42634123,0.15
3,1627,90275,1715225,0.36
162,319,1499,23984,0.4
115,1156,818861,26203552,0.25
10,301,96894,4650912,0.15
160,1512,1998,99900,0.33
24,1826,291864,3794232,0.25
57,1399,82015,1968360,0.49
158,385,1500,39000,0.35
158,739,1504,22560,0.42
114,609,480370,24498870,0.24
158,976,1504,21056,0.24
18,573,231591,12274323,0.28
63,667,360262,5764192,0.4
136,943,397058,2779406,0.12
3,190,157811,1420299,0.1
161,1115,1504,36096,0.34
161,351,1504,34592,0.27
72,170,949984,14249760,0.28
63,765,115282,6916920,0.4
2,450,356480,2495360,0.48
139,1862,591772,14202528,0.49
97,1817,664261,16606525,0.17
58,195,483989,7259835,0.37
159,1300,1512,36288,0.31
118,1266,120355,7221300,0.11
65,319,800080,12801280,0.35
102,788,325086,9752580,0.22
54,967,894556,27731236,0.27
8,706,510294,18370584,0.36
160,1882,2003,60090,0.28
159,691,1512,60480,0.16
159,1718,1510,9060,0.5
79,676,335804,17797612,0.19
42,413,637571,25502840,0.44
158,1749,1499,25483,0.35
41,1423,369876,10726404,0.18
162,1401,1499,86942,0.37
162,1021,1500,61500,0.2
162,1095,1502,87116,0.18
158,1089,1504,43616,0.35
14,283,148481,2078734,0.2
22,901,763131,17552013,0.32
79,241,425805,10645125,0.44
150,1951,318395,16874935,0.24
159,1119,1513,81702,0.44
84,2,817196,22881488,0.37
68,1524,165236,3635192,0.28
160,67,2003,60090,0.14
138,252,394771,7500649,0.4
162,677,1500,34500,0.25
53,152,969977,57228643,0.42
125,119,340530,8172720,0.43
127,1500,933938,28952078,0.15
160,627,2003,22033,0.14
61,750,88914,2489592,0.47
80,1112,306931,7366344,0.14
161,1607,1506,30120,0.33
66,1982,432711,7788798,0.16
160,1238,2001,12006,0.17
78,1368,969226,38769040,0.41
162,1669,1500,79500,0.41
160,1526,2003,108162,0.45
159,314,1511,57418,0.45
84,1952,31999,799975,0.27
14,436,753057,4518342,0.48
12,1057,143354,1146832,0.49
33,1133,368120,3681200,0.15
50,1303,806714,35495416,0.18
60,1034,105770,6240430,0.37
33,1221,894414,16993866,0.36
42,1406,13830,248940,0.3
2,573,848686,44980358,0.3
162,147,1500,22500,0.34
161,1337,1501,85557,0.46
3,1423,33639,975531,0.44
31,289,235941,1415646,0.38
39,916,411647,16054233,0.31
159,780,1506,39156,0.27
98,293,169958,1529622,0.42
159,1068,1508,33176,0.32
17,1037,314448,14150160,0.25
112,1066,657476,28271468,0.45
98,1799,824102,37908692,0.41
156,225,586222,15827994,0.26
162,1204,1502,9012,0.2
158,484,1507,15070,0.14
26,249,485983,6317779,0.17
94,965,711403,21342090,0.34
21,1261,336337,19171209,0.47
16,1442,819075,36858375,0.3
158,633,1499,88441,0.17
148,842,911130,52845540,0.46
156,379,326471,4897065,0.45
50,1648,132615,3845835,0.39
161,86,1501,76551,0.46
161,920,1501,43529,0.45
158,1798,1505,42140,0.17
43,207,89423,1341345,0.36
132,1811,165719,9445983,0.32
85,1333,173890,6607820,0.19
162,34,1503,24048,0.2
25,245,931712,45653888,0.26
56,703,594480,4755840,0.38
1,683,855477,11976678,0.49
162,1235,1503,21042,0.45
44,1452,216666,4983318,0.46
161,302,1503,90180,0.4
86,100,831994,23295832,0.35
160,1290,1999,101949,0.38
20,1353,21764,1197020,0.46
7,1399,386261,9270264,0.46
43,1021,973614,39918174,0.31
158,151,1507,48224,0.36
95,1060,581869,11055511,0.28
16,1977,486566,3892528,0.45
156,1653,563586,29306472,0.34
159,1495,1510,54360,0.37
159,1436,1511,42308,0.44
73,145,958998,24933948,0.32
161,616,1503,54108,0.5
162,1196,1499,23984,0.4
54,1848,556396,15022692,0.4
1,205,277824,6667776,0.21
162,1707,1501,16511,0.44
160,597,2002,26026,0.42
161,448,1500,75000,0.13
59,400,759592,8355512,0.46
77,1390,455418,22770900,0.1
73,976,432476,6054664,0.36
154,797,542261,8133915,0.42
26,1527,551183,6614196,0.49
161,577,1499,47968,0.15
118,1697,107919,3669246,0.41
21,1154,134492,3496792,0.19
69,904,319963,18877817,0.28
139,211,858915,6871320,0.21
159,1461,1514,45420,0.33
99,113,803570,14464260,0.25
95,12,370554,9263850,0.22
126,840,777509,14772671,0.41
156,1411,638889,30666672,0.31
89,255,116288,1744320,0.13
151,1759,164779,4778591,0.39
69,1572,787563,22051764,0.31
159,1566,1507,22605,0.48
159,346,1508,70876,0.22
162,1213,1502,13518,0.22
4,61,91231,2736930,0.42
30,376,695434,36858002,0.29
59,1249,405854,8522934,0.21
121,464,952171,16186907,0.46
79,1314,645561,16784586,0.5
161,921,1503,90180,0.26
95,73,219723,10546704,0.26
160,26,2000,86000,0.21
130,1162,821479,33680639,0.4
161,1224,1495,29900,0.4
73,566,311027,2488216,0.41
159,325,1514,15140,0.47
56,1238,322215,1933290,0.38
